card1,count,mean
17023,6,0.0
16573,6,0.0
12412,6,0.0
7966,6,0.0
16572,6,0.0
9748,6,0.0
1043,6,0.3333333333333333
12356,6,0.0
2430,6,0.0
15296,6,0.0
3919,6,0.0
12655,6,0.0
16725,6,0.0
12373,6,0.0
12650,6,0.3333333333333333
7810,6,0.0
18351,6,0.0
1121,6,0.0
7811,6,0.16666666666666666
17012,6,0.0
13102,6,0.0
8039,6,0.0
14629,6,0.0
9700,6,0.0
8034,6,0.0
12647,6,0.0
8032,6,0.0
15341,6,0.0
7972,6,0.0
7597,6,0.0
2077,6,0.0
8030,6,0.0
18145,6,0.0
16650,6,0.0
5996,6,0.0
16101,6,0.0
16989,6,0.0
9550,6,0.0
12967,6,0.0
2193,6,0.0
3785,6,0.0
16196,6,0.0
9962,6,0.0
14496,6,0.0
7343,6,0.0
12150,6,0.0
17985,6,0.0
7345,6,0.0
1917,6,0.0
14954,6,0.0
7731,6,0.0
5975,6,0.0
14850,6,0.0
7355,6,0.16666666666666666
5982,6,0.0
16190,6,0.0
5232,6,0.0
9783,6,0.0
14938,6,0.0
10096,6,0.0
9579,6,0.8333333333333334
18050,6,0.0
12188,6,0.0
5346,6,0.0
10117,6,0.16666666666666666
12962,6,0.0
13228,6,0.0
4012,6,0.0
2296,6,0.3333333333333333
14734,6,0.0
15531,6,0.0
8269,6,0.0
17317,6,0.0
16665,6,0.0
12772,6,0.0
12976,6,0.0
5130,6,0.0
3459,6,0.0
14731,6,0.0
5947,6,0.0
2033,6,0.0
9532,6,0.0
2042,6,0.0
6119,6,0.0
7721,6,0.0
18374,6,0.0
18044,6,0.0
6220,6,0.0
2553,6,0.16666666666666666
7918,6,0.0
9544,6,0.0
1907,6,0.16666666666666666
8244,6,0.0
5961,6,0.0
15509,6,0.0
5116,6,0.0
8194,6,0.0
17710,6,0.0
6050,6,0.0
4889,6,0.0
9581,6,0.0
9812,6,0.0
7876,6,0.0
17706,6,0.0
6377,6,0.0
5111,6,0.0
17371,6,0.0
9899,6,0.0
17049,6,0.0
7374,6,0.0
5203,6,0.0
14934,6,0.0
10151,6,0.0
10008,6,0.0
3554,6,0.0
18148,6,0.0
1950,6,0.0
9617,6,0.3333333333333333
12710,6,0.0
5993,6,0.8333333333333334
4904,6,0.8333333333333334
3864,6,0.0
8132,6,0.0
12593,6,0.0
13030,6,0.0
7940,6,0.0
18153,6,0.0
14704,6,0.16666666666666666
14711,6,0.0
4875,6,0.0
7738,6,0.0
2290,6,0.0
17993,6,0.0
12579,6,0.0
3532,6,0.0
9586,6,0.0
9811,6,0.0
9593,6,0.16666666666666666
6379,6,0.0
2321,6,0.0
5326,6,0.16666666666666666
2269,6,0.0
4885,6,0.5
12586,6,0.0
5014,6,0.0
17056,6,0.0
10330,6,0.0
3676,5,0.0
3210,5,0.0
10880,5,0.0
14097,5,0.0
10909,5,0.0
5769,5,0.2
1049,5,0.0
6079,5,0.0
14074,5,0.0
18277,5,0.0
4278,5,0.0
9116,5,0.0
16133,5,0.0
9830,5,0.0
1395,5,0.0
3205,5,0.0
9108,5,0.0
10912,5,0.0
17821,5,0.0
15833,5,0.0
14878,5,0.0
9835,5,0.0
9970,5,0.0
1480,5,0.0
11083,5,0.0
9971,5,0.0
8985,5,0.0
6129,5,0.0
11079,5,0.0
3772,5,0.0
17843,5,0.0
4366,5,0.0
14843,5,0.0
15810,5,0.0
1009,5,0.0
14829,5,0.0
10003,5,0.0
5705,5,0.2
13968,5,0.0
6157,5,0.0
6813,5,0.0
5688,5,0.0
11035,5,0.0
9919,5,0.4
5672,5,0.0
9937,5,0.0
11125,5,0.0
8948,5,0.0
9943,5,0.0
9944,5,0.0
9934,5,0.0
5674,5,0.0
9932,5,0.0
16879,5,0.0
13920,5,0.0
8960,5,0.0
8961,5,0.0
16880,5,0.0
11103,5,0.0
16092,5,0.0
1004,5,0.0
11037,5,0.0
9008,5,0.0
18378,5,0.0
9050,5,0.0
17831,5,0.0
6093,5,0.0
17155,5,0.0
6182,5,0.0
9859,5,0.0
4307,5,0.0
9853,5,0.0
3719,5,0.0
9073,5,0.0
9077,5,0.0
3710,5,0.8
16128,5,0.0
15042,5,1.0
14768,5,0.0
10056,5,0.0
1417,5,0.0
3697,5,0.0
5726,5,0.0
9048,5,0.0
4353,5,0.0
10036,5,0.0
6784,5,0.0
15055,5,0.0
3815,5,0.0
1460,5,0.0
4342,5,0.0
10012,5,0.0
11017,5,0.0
9023,5,0.0
9025,5,0.0
11007,5,0.0
15820,5,0.0
9038,5,0.0
6097,5,0.0
10025,5,0.0
4315,5,0.0
1034,5,0.0
3828,5,0.0
17687,5,0.0
16981,5,0.0
1382,5,0.2
3348,5,0.0
4135,5,0.0
1274,5,0.0
14552,5,0.0
17570,5,0.0
17115,5,0.0
14302,5,0.0
10623,5,0.0
6365,5,0.0
17768,5,0.0
5869,5,0.0
16015,5,0.0
9613,5,0.0
10304,5,0.0
14936,5,0.0
4107,5,0.0
14311,5,0.0
14313,5,0.0
16185,5,0.0
17707,5,0.0
10314,5,0.0
10635,5,0.0
14272,5,0.0
10576,5,0.0
6007,5,0.0
6336,5,0.0
14244,5,0.0
3575,5,0.0
17002,5,0.0
9330,5,0.0
17704,5,0.0
9650,5,0.0
9333,5,0.0
10675,5,0.0
14562,5,0.0
6347,5,0.0
6559,5,0.0
9341,5,0.0
6558,5,0.0
6343,5,0.0
4155,5,0.0
1169,5,0.0
10649,5,0.0
18341,5,0.0
10285,5,0.0
17586,5,0.0
10325,5,0.0
15027,5,0.0
5954,5,0.0
10495,5,0.0
14468,5,0.0
10491,5,0.0
10487,5,0.8
10401,5,0.0
4003,5,0.0
6429,5,0.0
9484,5,0.2
4032,5,0.0
5927,5,0.0
15976,5,0.0
9524,5,0.0
10429,5,0.0
6442,5,0.0
14452,5,0.0
10432,5,0.0
14420,5,0.0
15970,5,0.0
10456,5,0.0
17094,5,0.0
3404,5,0.0
11134,5,0.0
17109,5,0.0
4075,5,0.0
6378,5,0.0
10564,5,0.0
14344,5,0.0
16221,5,0.0
3386,5,0.0
1253,5,0.0
10342,5,0.0
4077,5,0.2
10345,5,0.0
3974,5,0.0
1200,5,0.0
17754,5,0.0
3976,5,0.0
3395,5,0.0
4068,5,0.0
15943,5,0.0
15993,5,0.0
1244,5,0.0
14480,5,0.0
10379,5,0.0
9662,5,0.0
16026,5,0.0
4165,5,0.0
9212,5,0.0
6661,5,0.0
3233,5,0.0
15869,5,0.0
9760,5,0.0
17637,5,0.0
6656,5,0.4
1360,5,0.0
3633,5,0.0
10811,5,0.0
16147,5,0.0
16275,5,0.0
6262,5,0.0
16149,5,0.0
9746,5,0.0
10794,5,0.0
15875,5,0.0
10169,5,0.0
9741,5,0.2
16055,5,0.0
3617,5,0.0
10152,5,0.0
14138,5,0.0
10699,5,0.0
10133,5,0.0
3215,5,0.0
3217,5,0.0
14111,5,0.0
6219,5,0.0
6679,5,0.0
3224,5,0.0
3227,5,0.0
6060,5,0.0
9171,5,0.0
14119,5,0.0
5774,5,0.0
4249,5,0.0
6056,5,0.0
9778,5,0.0
9177,5,0.0
4247,5,0.0
17804,5,0.0
14723,5,0.0
18278,5,0.0
14690,5,0.0
1080,5,0.4
1346,5,0.0
3250,5,0.0
1139,5,0.0
16257,5,0.0
14214,5,0.0
10730,5,0.0
14911,5,0.2
14224,5,0.0
17547,5,0.0
1132,5,0.0
3587,5,0.2
10721,5,0.4
4179,5,1.0
9243,5,0.4
4178,5,0.0
10717,5,0.0
18293,5,0.0
3923,5,0.0
3927,5,0.0
6578,5,0.0
16027,5,0.0
1154,5,0.0
14581,5,0.0
9274,5,0.0
10744,5,0.0
10745,5,0.0
17015,5,0.0
6619,5,0.2
6039,5,0.0
17021,5,0.0
14673,5,0.0
3257,5,0.0
6617,5,0.0
16152,5,0.0
3270,5,0.4
9720,5,0.0
1330,5,0.0
6275,5,0.0
10201,5,0.0
9258,5,0.0
6601,5,0.0
3608,5,0.0
10749,5,0.0
9264,5,0.0
10220,5,0.4
18356,5,0.0
10182,5,0.0
1570,5,0.0
13887,5,0.0
4653,5,0.0
12441,5,0.0
18196,5,0.0
17421,5,0.0
11805,5,0.2
5457,5,0.0
7469,5,0.0
13490,5,0.0
4985,5,0.0
16718,5,0.0
13510,5,0.0
1729,5,0.0
1725,5,0.0
8504,5,0.2
15289,5,0.0
7983,5,0.0
7131,5,0.0
8510,5,0.0
7490,5,0.0
15161,5,0.0
11746,5,0.0
8523,5,0.0
17346,5,0.0
7463,5,0.2
12436,5,0.0
11854,5,0.0
12375,5,0.0
7441,5,0.0
8424,5,0.0
5432,5,0.0
11877,5,0.0
4718,5,0.0
7444,5,0.0
13098,5,0.0
13450,5,0.0
8442,5,0.0
11821,5,0.0
12405,5,0.0
12413,5,0.0
13097,5,0.0
4713,5,0.0
2381,5,0.0
16464,5,0.0
16575,5,0.0
2725,5,0.0
15448,5,0.0
5488,5,0.0
7492,5,0.8
18046,5,0.0
1699,5,0.0
13576,5,0.0
8605,5,0.0
2822,5,0.0
12521,5,0.2
11649,5,0.0
4624,5,0.0
4623,5,0.0
18224,5,0.0
8620,5,0.0
12527,5,0.0
13607,5,0.0
5233,5,0.0
15422,5,0.0
2838,5,0.0
2842,5,0.0
12549,5,0.0
11601,5,0.0
2846,5,0.0
17447,5,0.0
7543,5,0.0
12996,5,0.0
13574,5,0.0
2324,5,0.0
12510,5,0.0
8551,5,0.0
7108,5,0.0
17436,5,0.0
11715,5,0.0
16587,5,0.0
13546,5,0.0
2790,5,0.0
7498,5,0.0
2334,5,0.0
8548,5,0.0
5252,5,0.0
17921,5,0.0
8553,5,0.0
2008,5,0.0
1693,5,0.0
11682,5,0.0
8576,5,0.0
7089,5,0.0
8583,5,0.2
15624,5,0.0
2018,5,0.0
4728,5,0.0
1797,5,0.0
17953,5,0.0
13412,5,0.0
7318,5,0.0
2483,5,0.0
13245,5,0.0
16516,5,0.0
17267,5,0.0
7313,5,0.0
2479,5,0.0
2578,5,0.0
16551,5,0.0
8143,5,0.0
12076,5,0.0
8277,5,0.0
17975,5,0.0
13270,5,0.0
12273,5,0.0
4907,5,0.4
2467,5,0.0
1864,5,0.0
1858,5,0.0
8293,5,0.0
12048,5,0.0
8156,5,0.0
8257,5,0.0
16742,5,0.0
2496,5,0.0
8201,5,0.0
17990,5,0.0
13189,5,0.0
13206,5,0.0
18158,5,0.0
8217,5,0.0
4858,5,0.2
2527,5,0.0
12146,5,0.0
15518,5,0.0
2559,5,0.0
4847,5,0.0
8234,5,0.0
12143,5,0.0
12127,5,0.0
13235,5,0.0
8248,5,0.0
12228,5,0.0
7325,5,0.0
8167,5,0.0
2463,5,0.0
2603,5,0.0
12043,5,0.0
8062,5,0.0
4762,5,0.0
8369,5,0.0
2435,5,0.0
8069,5,0.0
8375,5,0.0
8065,5,0.2
11945,5,0.0
11941,5,0.0
8064,5,0.0
13372,5,0.0
4771,5,0.0
12347,5,0.0
8387,5,0.0
4749,5,0.0
8390,5,0.0
11917,5,0.0
1810,5,0.0
1806,5,0.0
5289,5,0.0
1805,5,0.0
7422,5,0.0
2438,5,0.0
8121,5,0.2
13314,5,0.6
2605,5,0.0
15485,5,0.0
8306,5,0.0
13297,5,0.0
7401,5,0.0
8314,5,0.0
17269,5,0.0
8099,5,0.0
13133,5,0.0
12007,5,0.0
17407,5,0.0
12000,5,0.0
1830,5,0.0
8093,5,0.0
15479,5,0.0
7417,5,0.0
8090,5,0.0
4781,5,0.0
4933,5,0.0
8352,5,0.0
18225,5,0.0
13556,5,0.0
17297,5,0.0
7793,5,0.0
11368,5,0.0
13772,5,0.0
12673,5,0.0
7790,5,0.0
6925,5,0.0
13805,5,0.0
3021,5,0.0
7785,5,0.0
12680,5,0.0
1551,5,0.0
7650,5,0.0
11310,5,0.0
2220,5,0.0
12701,5,0.0
2217,5,0.0
5108,5,0.0
6903,5,0.0
15759,5,0.0
11273,5,0.0
7706,5,0.0
1572,5,0.0
13831,5,0.0
15719,5,0.0
11412,5,0.0
12636,5,0.0
17472,5,0.0
5082,5,0.0
17193,5,0.0
11406,5,0.0
8779,5,0.0
16636,5,0.0
2252,5,0.0
5580,5,0.4
2247,5,0.0
11389,5,0.0
13731,5,0.0
2987,5,0.0
12662,5,0.0
8796,5,0.0
18236,5,0.0
15112,5,0.0
13757,5,0.0
5163,5,0.0
17860,5,0.0
8758,5,0.0
15778,5,0.0
11196,5,0.0
12808,5,0.6
6869,5,0.0
5650,5,0.0
7686,5,0.0
18090,5,0.0
15783,5,0.0
12739,5,0.0
7693,5,0.0
3096,5,0.0
13876,5,0.0
5655,5,0.0
3097,5,0.0
3099,5,0.0
13880,5,0.0
8920,5,0.0
7717,5,0.0
2173,5,0.0
6853,5,0.0
7735,5,0.0
12727,5,0.0
17186,5,0.0
5148,5,0.0
16354,5,0.0
16353,5,0.0
4448,5,1.0
15760,5,0.0
11259,5,0.0
16351,5,0.0
1527,5,0.0
12714,5,0.0
12717,5,0.0
11244,5,0.0
18094,5,0.0
13855,5,0.0
1523,5,0.6
12718,5,0.0
2208,5,0.0
4437,5,0.0
7746,5,0.0
15777,5,0.6
12815,5,0.0
5569,5,0.0
8200,5,0.0
11487,5,0.0
12609,5,0.0
6990,5,0.0
11503,5,0.0
11445,5,0.0
5539,5,0.2
17194,5,0.0
12915,5,0.0
11469,5,0.0
16379,5,0.0
8674,5,0.0
8731,5,0.0
11508,5,0.0
13687,5,0.0
7893,5,0.0
12917,5,0.0
2288,5,0.0
8720,5,0.0
13640,5,0.0
2897,5,0.0
7886,5,0.0
2907,5,0.0
1624,5,0.0
2948,5,0.0
2036,5,0.0
7857,5,0.0
5549,5,0.0
13697,5,0.0
5214,5,0.0
2095,5,0.0
15695,5,0.0
7033,5,0.0
7829,5,0.0
12937,5,0.0
7011,5,0.0
2926,5,0.0
11575,5,0.0
2091,5,0.0
15414,5,0.0
14928,4,0.0
3558,4,0.0
3565,4,0.0
14706,4,0.0
15269,4,0.0
13156,4,0.0
12270,4,0.0
12525,4,0.0
12305,4,0.0
14869,4,0.25
18371,4,0.25
12523,4,0.0
18002,4,0.0
2062,4,0.0
12285,4,0.0
13017,4,0.0
12591,4,0.0
12519,4,0.0
16065,4,0.0
12264,4,0.0
14864,4,0.0
3768,4,0.0
18144,4,0.0
12946,4,0.0
9991,4,0.0
12948,4,0.0
2139,4,0.0
18113,4,0.0
16012,4,0.0
18001,4,0.0
14822,4,0.0
12466,4,0.0
13172,4,0.0
14532,4,0.0
3659,4,0.0
15379,4,0.0
12225,4,0.0
15501,4,0.0
17660,4,0.0
2497,4,1.0
2181,4,0.0
2502,4,0.75
12206,4,0.0
18047,4,0.0
12205,4,0.0
12790,4,0.0
18154,4,0.0
2176,4,0.0
15309,4,0.0
15376,4,0.0
12195,4,0.0
13183,4,0.0
10323,4,0.0
3650,4,0.0
18152,4,0.0
12813,4,0.0
3779,4,0.0
13008,4,0.0
12575,4,0.0
1058,4,0.0
13026,4,0.0
1937,4,0.0
12543,4,0.25
10320,4,1.0
2492,4,0.0
12236,4,0.0
14853,4,0.0
18043,4,0.0
12740,4,0.0
3649,4,0.0
16094,4,0.0
15317,4,0.0
1931,4,0.0
1966,4,0.0
10005,4,0.0
15342,4,0.0
2111,4,0.0
14633,4,0.0
3731,4,0.0
12913,4,0.0
10171,4,0.0
9942,4,0.0
2007,4,0.0
12384,4,0.0
12495,4,0.0
15346,4,0.0
3596,4,0.0
14625,4,0.0
15461,4,0.0
3692,4,0.0
14619,4,0.0
12993,4,0.0
12369,4,0.0
18012,4,0.0
12419,4,0.0
16042,4,0.0
2344,4,0.0
18062,4,0.0
12461,4,0.0
2359,4,0.0
15339,4,0.0
12627,4,0.0
18128,4,0.0
12890,4,0.0
12478,4,0.0
15445,4,0.0
1995,4,0.0
10213,4,0.0
10067,4,0.0
12644,4,0.0
3712,4,0.75
13051,4,0.0
2250,4,0.0
14771,4,0.0
15285,4,0.0
1104,4,0.0
13107,4,0.0
12354,4,0.0
12606,4,0.0
14569,4,0.0
1159,4,0.0
3580,4,0.0
15273,4,0.0
3750,4,0.25
12331,4,0.0
12707,4,0.0
10157,4,0.0
10259,4,0.0
15475,4,0.0
12339,4,0.0
2331,4,0.0
3636,4,0.25
18105,4,0.0
12826,4,0.0
12311,4,0.0
10271,4,0.0
18052,4,0.0
15298,4,0.0
12829,4,0.0
15274,4,0.0
15465,4,0.0
18111,4,0.0
1145,4,0.0
13114,4,0.0
14684,4,0.0
17676,4,0.0
12857,4,0.0
10084,4,0.0
10247,4,0.0
2089,4,1.0
10249,4,0.0
10017,4,0.0
2225,4,0.0
14688,4,0.25
12503,4,0.0
12843,4,0.0
12834,4,0.0
14790,4,0.0
12601,4,0.0
10018,4,0.0
12672,4,0.0
15216,4,0.0
2513,4,0.0
11496,4,0.0
15844,4,0.0
10891,4,0.0
3208,4,0.0
11466,4,0.0
2936,4,0.0
11489,4,0.0
18228,4,0.0
13679,4,0.0
14106,4,0.0
15849,4,0.0
2925,4,0.0
13653,4,0.0
2910,4,0.0
13641,4,0.0
1386,4,0.0
14090,4,0.0
15828,4,0.0
11421,4,0.0
1600,4,0.0
17825,4,0.0
13704,4,0.0
11411,4,0.0
11416,4,0.0
13696,4,0.0
13690,4,0.0
15133,4,0.0
13688,4,0.0
14075,4,0.0
15692,4,0.0
11448,4,0.0
15839,4,0.0
14088,4,0.0
13634,4,0.0
13631,4,0.0
13629,4,0.0
11648,4,0.0
14160,4,0.0
11637,4,0.0
15874,4,0.0
3244,4,0.0
2828,4,0.0
1657,4,0.75
1665,4,0.0
2869,4,0.0
18289,4,0.0
13587,4,0.0
18217,4,0.0
1685,4,0.0
14200,4,0.0
10755,4,0.25
10805,4,0.0
14157,4,1.0
13609,4,0.0
10809,4,0.0
11612,4,0.25
14155,4,0.0
1655,4,0.0
13616,4,0.0
10827,4,0.0
2852,4,0.0
13619,4,0.0
13620,4,0.0
11584,4,0.0
13622,4,0.0
11572,4,0.0
15667,4,0.0
11543,4,0.0
15123,4,0.0
14051,4,0.0
11679,4,0.0
15774,4,0.0
11086,4,0.0
17844,4,0.0
1521,4,0.0
15802,4,0.0
3068,4,0.0
11230,4,0.0
1478,4,0.0
15085,4,0.0
11071,4,0.0
15061,4,0.0
3137,4,0.0
1471,4,0.0
11052,4,0.0
11048,4,0.0
13863,4,0.0
1481,4,0.0
15714,4,0.0
15788,4,0.0
1511,4,0.0
11138,4,0.0
11119,4,0.0
15796,4,0.0
1513,4,0.0
3100,4,0.0
13910,4,0.0
11177,4,0.0
13873,4,0.0
17850,4,0.0
13927,4,0.0
15784,4,0.0
13928,4,0.0
3126,4,0.0
13965,4,0.0
1468,4,0.0
13977,4,0.0
11377,4,0.0
15738,4,0.0
11347,4,0.0
13781,4,0.0
13775,4,0.0
15044,4,0.0
10988,4,0.0
13744,4,0.0
13990,4,0.0
14040,4,0.0
1587,4,0.0
3157,4,0.25
11393,4,0.0
1594,4,0.0
3162,4,0.0
3147,4,0.0
15739,4,0.0
1453,4,0.0
11314,4,0.0
10999,4,0.0
11308,4,0.0
11307,4,0.0
15745,4,0.0
11010,4,0.0
13817,4,0.0
15748,4,0.0
13999,4,0.0
11296,4,0.0
11293,4,0.25
13823,4,0.0
13998,4,0.5
11271,4,0.0
1337,4,0.0
3271,4,0.0
13200,4,0.0
12030,4,0.0
18175,4,0.0
15956,4,0.0
10499,4,0.0
10498,4,0.0
12025,4,0.0
12029,4,0.0
10490,4,0.0
13322,4,0.0
10485,4,0.0
12040,4,0.0
17744,4,0.0
12041,4,0.0
15960,4,0.0
3427,4,0.0
14401,4,0.0
10517,4,0.0
10547,4,0.0
11984,4,0.0
15212,4,0.0
1246,4,0.0
10539,4,0.0
18181,4,0.0
14364,4,0.75
13348,4,0.0
10527,4,0.0
13341,4,0.0
1245,4,0.0
18258,4,0.0
3399,4,0.0
15559,4,0.0
2633,4,0.0
1235,4,0.0
12054,4,0.0
15964,4,0.0
14970,4,0.0
3487,4,0.0
17983,4,0.0
14467,4,0.0
14469,4,0.0
13227,4,0.0
13215,4,0.0
13212,4,0.0
18333,4,0.0
1216,4,0.0
10373,4,0.0
1913,4,0.0
12160,4,0.75
14507,4,0.0
13208,4,0.0
2517,4,0.5
13237,4,0.0
12107,4,0.0
15248,4,0.0
1896,4,0.25
12102,4,0.0
13242,4,0.0
13243,4,0.0
18329,4,0.0
15247,4,0.0
10436,4,0.0
3450,4,0.0
15532,4,0.0
14443,4,0.0
3447,4,0.0
1885,4,0.0
12061,4,0.0
2596,4,0.0
2640,4,0.0
17965,4,0.0
15003,4,0.0
10683,4,0.0
10700,4,0.0
3303,4,0.0
11779,4,0.0
2756,4,0.0
10689,4,0.0
14235,4,0.25
18299,4,0.0
10703,4,0.0
14261,4,0.0
14995,4,0.0
14270,4,0.0
15596,4,0.0
17777,4,0.0
2726,4,0.0
17935,4,0.0
10705,4,0.0
14983,4,0.0
2792,4,0.0
10747,4,0.0
11691,4,0.0
1698,4,0.0
13549,4,1.0
11711,4,0.0
17788,4,0.0
1327,4,0.0
2764,4,0.0
2787,4,0.0
14221,4,0.0
14225,4,0.0
14228,4,0.0
11749,4,0.0
15612,4,0.0
11828,4,0.0
1780,4,0.0
10659,4,0.0
10582,4,0.5
13406,4,0.0
15200,4,0.0
11907,4,0.0
10587,4,0.0
18311,4,0.0
14988,4,0.0
15921,4,0.0
13456,4,0.0
18189,4,0.0
2665,4,0.0
17961,4,0.0
11932,4,0.0
3384,4,0.25
14347,4,0.0
2682,4,0.0
3354,4,0.0
14307,4,0.0
3353,4,0.0
15579,4,0.0
15580,4,0.0
3344,4,0.0
13430,4,0.0
1273,4,0.0
2696,4,0.0
1282,4,0.0
14294,4,0.0
13451,4,0.0
3336,4,0.0
11845,4,0.0
15905,4,0.0
11838,4,0.0
17059,4,0.0
7958,4,0.0
8791,4,0.0
8197,4,0.0
7054,4,0.0
7044,4,0.0
17609,4,0.0
17372,4,0.0
9514,4,0.0
4888,4,0.0
7024,4,0.0
7023,4,0.0
8176,4,0.0
9523,4,0.0
16541,4,0.0
16202,4,0.0
8993,4,0.0
17606,4,0.0
6976,4,0.0
16199,4,0.5
8206,4,0.0
16847,4,0.0
9539,4,0.0
16850,4,0.0
4367,4,0.25
5582,4,0.0
17507,4,0.25
8221,4,0.0
16854,4,0.0
4853,4,0.0
8152,4,0.0
8146,4,0.0
4716,4,0.0
16557,4,0.0
4312,4,0.0
4941,4,0.0
17521,4,0.0
4932,4,0.0
7162,4,0.0
4042,4,0.0
4320,4,0.0
17356,4,0.0
9029,4,0.0
5480,4,0.0
8110,4,0.0
7132,4,0.0
4915,4,0.0
5508,4,0.0
4037,4,0.0
16801,4,0.75
5490,4,0.0
7100,4,0.0
7092,4,0.0
4031,4,0.0
17210,4,0.0
5500,4,0.0
16210,4,0.5
7083,4,0.0
8133,4,0.0
4341,4,0.0
8224,4,0.0
5589,4,0.0
9557,4,0.0
16896,4,0.0
4786,4,0.0
6819,4,0.0
6810,4,0.0
4779,4,0.5
6805,4,0.0
8373,4,0.0
3952,4,0.0
17157,4,0.0
4409,4,0.25
9643,4,0.0
8407,4,0.0
4731,4,0.0
9651,4,0.0
16526,4,0.0
8412,4,0.0
9654,4,0.0
6750,4,0.0
5737,4,0.0
4729,4,0.0
17417,4,0.0
4722,4,0.0
5749,4,0.0
5760,4,0.0
16908,4,0.0
3922,4,0.0
17144,4,0.0
6823,4,0.0
17402,4,0.0
4798,4,0.0
16496,4,0.0
17189,4,0.0
16522,4,0.0
8973,4,0.0
6923,4,0.0
6918,4,0.0
3981,4,0.0
16191,4,0.0
5616,4,0.0
6905,4,0.0
17616,4,0.0
9572,4,0.0
6893,4,0.0
9578,4,0.0
8265,4,0.0
9584,4,0.0
6887,4,0.0
5649,4,0.0
8280,4,0.0
5661,4,0.25
6845,4,0.0
9595,4,0.0
8945,4,0.25
8303,4,0.0
16497,4,0.0
17169,4,0.0
9059,4,0.0
16782,4,0.0
8048,4,0.0
5096,4,0.0
7587,4,0.0
7582,4,0.0
16276,4,0.0
5098,4,0.0
7576,4,0.0
16644,4,0.0
17554,4,0.0
7566,4,0.0
5209,4,0.0
7564,4,0.0
16702,4,0.0
5231,4,0.0
7788,4,0.0
17285,4,0.0
9315,4,0.0
7523,4,0.0
4166,4,0.0
9324,4,0.0
9325,4,0.0
4261,4,0.0
7795,4,0.0
7799,4,0.0
7516,4,0.0
16641,4,0.0
9329,4,0.0
16243,4,0.0
4245,4,0.0
17301,4,0.0
16649,4,0.0
9277,4,0.0
9227,4,0.0
5150,4,0.0
4236,4,0.0
16664,4,0.0
9238,4,0.0
9218,4,0.0
5128,4,0.0
9241,4,0.0
7659,4,0.0
7658,4,0.0
16271,4,0.0
7643,4,0.0
7745,4,0.0
5187,4,0.0
16263,4,0.0
5188,4,0.0
7622,4,0.0
7620,4,0.0
16262,4,0.0
7748,4,0.0
7609,4,0.25
9270,4,0.0
4197,4,0.0
7758,4,0.0
7764,4,0.0
17287,4,0.0
9164,4,0.0
16571,4,0.0
9409,4,0.0
5354,4,0.0
4284,4,0.0
7316,4,0.0
4287,4,0.0
5363,4,0.0
7980,4,0.0
16586,4,0.0
7289,4,0.0
7989,4,0.0
4986,4,0.0
4979,4,0.0
7267,4,0.0
8011,4,0.0
7822,4,0.0
9095,4,0.0
7232,4,0.0
4962,4,0.0
16772,4,0.0
8027,4,0.0
8028,4,0.0
9432,4,0.0
7219,4,0.0
4071,4,0.0
16773,4,0.25
4956,4,0.0
7203,4,0.0
17344,4,0.0
14857,4,0.0
17261,4,0.0
7341,4,0.0
5279,4,0.0
9160,4,0.0
16623,4,0.0
7859,4,0.0
16726,4,0.0
16239,4,0.0
8790,4,0.0
7426,4,0.0
7874,4,0.0
7419,4,0.0
4144,4,0.0
16613,4,0.0
4137,4,0.0
7883,4,0.0
16608,4,0.0
7889,4,0.25
7388,4,0.0
7913,4,0.25
16601,4,0.0
4117,4,0.0
9126,4,0.0
4110,4,0.0
7922,4,0.0
5331,4,0.0
7934,4,0.25
9684,4,0.25
5612,4,0.0
6706,4,0.0
8649,4,0.0
9793,4,0.0
5929,4,0.0
16980,4,0.0
5942,4,1.0
16984,4,0.0
5955,4,0.0
17092,4,0.0
6414,4,0.0
8643,4,0.0
9820,4,0.0
8650,4,0.0
16978,4,0.0
5979,4,0.0
9828,4,0.0
8656,4,0.0
6375,4,0.0
4465,4,0.0
17087,4,0.0
5998,4,0.0
8834,4,0.0
8660,4,0.0
9843,4,0.0
8609,4,0.0
16977,4,0.0
16438,4,0.0
17638,4,0.0
16434,4,0.0
9744,4,0.0
8569,4,0.0
6531,4,0.0
4637,4,0.0
5875,4,0.0
17112,4,0.0
9759,4,0.0
9763,4,0.5
6514,4,0.0
6508,4,0.0
16974,4,0.0
5891,4,0.0
4449,4,0.0
9776,4,0.0
6499,4,0.0
16961,4,0.0
5910,4,0.0
9784,4,0.0
16970,4,0.5
3858,4,0.0
16420,4,0.0
8832,4,0.0
9844,4,0.0
17004,4,0.0
4537,4,0.0
9907,4,0.0
3811,4,0.0
6073,4,0.0
9915,4,0.0
6190,4,0.5
4547,4,0.0
4506,4,0.0
6173,4,0.0
6167,4,0.0
6166,4,0.0
16105,4,0.0
6322,4,0.0
16372,4,0.0
6159,4,0.0
4518,4,0.0
17065,4,0.0
16102,4,0.0
17050,4,0.0
4509,4,0.0
4511,4,0.0
6127,4,0.0
6125,4,0.0
9904,4,0.0
8746,4,0.0
17075,4,0.0
6058,4,0.0
6017,4,0.0
17082,4,0.0
6306,4,0.0
9868,4,0.0
4581,4,0.0
4579,4,0.0
8824,4,0.0
4573,4,0.0
6283,4,0.5
6280,4,0.75
17653,4,0.0
4495,4,0.0
16361,4,0.0
8709,4,0.0
